KEY,SKEY,AAF1,CBAA_1
100012076,197100017861,2,4
100012077,197100017888,2,3
100012079,197100007428,2,3
100012080,198100000427,1,4
100012081,197100017892,2,4
100012082,197100007399,2,4
100012083,197100017872,1,3
100012084,197100002037,1,4
100012085,197100001977,1,4
100012086,197100017879,1,4
100012087,198100000762,1,3
100012088,197100017900,2,4
100012089,197100014261,1,3
100012091,197100001044,1,2
100012092,197100013427,2,3
100012093,197100014542,2,4
100012094,197100017907,1,4
100012095,198100000686,1,3
100012096,198100000761,1,2
100012098,197100013412,1,3
100012099,197100017906,2,3
100012101,197100014565,2,4
100012102,197100017915,1,4
100012103,197100007567,1,3
100012104,197100016736,2,4
100012105,197100010447,1,3
100012106,197100013372,1,3
100012107,197100017919,1,3
100012108,197100013397,1,3
100012109,197100008636,2,4
100012110,197100013646,2,4
100012111,197100015960,2,2
100012113,197100017754,2,2
100012114,197100017901,2,4
100012115,198100000747,1,4
100012116,197100004863,1,3
100012117,197100015506,2,3
100012118,197100011077,2,4
100012119,197100007555,1,3
100012120,197100012729,1,4
100012121,197100016241,2,2
100012122,197100016229,2,4
100012124,197100017838,1,3
100012125,198100000764,1,4
100012126,197100005263,1,3
100012127,197100013259,2,4
100012128,197100008228,2,4
100012129,197100007464,1,3
100012130,198100000765,1,3
100012131,197100017933,1,3
100012132,197100014695,2,2
100012133,197100005481,1,4
100012134,197100001179,1,3
100012135,197100009045,2,4
100012136,197100014912,1,4
100012137,197100017768,2,2
100012138,197100006415,1,4
100012139,197100007019,1,4
100012140,197100010385,2,3
100012141,197100017932,1,4
100012142,197100017911,2,4
100012143,197100013750,1,4
100012144,197100006190,1,4
100012145,197100017945,1,3
100012146,197100005258,2,3
100012147,197100008916,2,2
100012148,197100017926,1,4
100012149,197100014070,1,4
100012150,197100008861,2,3
100012151,197100017899,1,4
100012152,197100016833,2,4
100012154,197100017939,1,1
100012155,197100001378,1,4
100012156,197100013410,1,3
100012157,197100012726,1,3
100012158,197100017971,1,2
100012159,198100000657,1,4
100012160,197100017940,1,3
100012161,197100011752,2,3
100012162,198100000689,1,4
100012163,197100015833,1,3
100012164,197100017973,2,4
100012165,197100006410,1,4
100012166,198100000673,1,2
100012168,197100014792,2,2
100012169,197100014556,1,4
100012170,197100005671,2,3
100012171,197100017970,2,4
100012172,197100001741,1,3
100012173,197100011848,2,2
100012174,197100016563,1,2
100012175,197100017415,1,4
100012176,197100017974,1,4
100012177,197100014587,2,2
100012178,197100006900,1,2
100012179,197100017983,1,3
100012181,197100017941,1,2
100012182,197100015237,2,1
100012183,197100012035,2,3
100012184,198100000769,2,2
100012185,197100016323,1,3
100012186,197100018000,1,2
100012187,197100017988,1,3
100012188,197100017989,1,3
100012189,197100011485,2,3
100012190,197100016143,1,4
100012191,197100009322,2,4
100012192,197100014684,2,4
100012193,197100018002,2,1
100012194,197100016486,2,4
100012195,197100015582,2,3
100012196,197100007223,2,2
100012197,197100000548,2,4
100012198,197100015915,2,2
100012199,197100017992,2,1
100012200,197100017976,1,3
100012202,197100013958,1,4
100012203,197100017797,1,4
100012204,197100017153,2,4
100012205,197100018019,1,4
100012206,197100018015,1,4
100012207,197100018005,2,4
100012208,197100017949,1,4
100012209,197100017981,1,4
100012210,197100013556,1,3
100012211,197100017248,2,3
100012212,197100017948,1,3
100012213,197100018022,2,4
100012214,197100018010,2,3
100012215,197100007899,2,3
100012216,197100015484,1,3
100012217,197100018034,1,2
100012218,197100013197,2,4
100012219,197100013061,1,4
100012220,197100016137,2,2
100012221,197100017093,2,4
100012222,197100007023,2,2
100012223,197100018038,2,4
100012224,197100009341,2,4
100012225,197100017950,2,4
100012226,197100012457,2,4
100012228,197100013253,1,4
100012229,197100013763,1,2
100012231,197100017156,1,2
100012232,197100018029,2,2
100012233,197100011833,2,3
100012234,197100018056,1,2
100012235,197100016919,2,4
100012236,197100007565,2,3
100012237,197100011438,2,3
100012238,197100018044,2,2
100012239,197100015402,1,2
100012240,197100002140,2,2
100012241,197100012110,2,3
100012242,197100018028,1,4
100012243,197100016643,2,1
100012244,197100009467,2,4
100012245,197100012508,1,4
100012246,197100016491,2,2
100012247,197100015983,1,3
100012248,197100018049,2,4
100012249,197100011335,1,3
100012250,197100001951,1,4
100012252,197100007999,2,2
100012253,197100001696,2,4
100012254,197100005733,1,3
100012255,197100018074,1,3
100012256,197100018025,2,3
100012257,198100000770,1,2
100012258,197100010274,1,4
100012259,197100009108,2,4
100012260,197100014563,2,3
100012261,197100018027,2,3
100012262,197100012384,1,3
100012263,197100018075,1,3
100012265,197100012211,2,3
100012266,197100002473,2,4
100012268,197100018039,1,4
100012269,197100018032,2,3
100012270,197100016546,2,4
100012271,197100013225,2,2
100012273,197100013090,2,3
100012274,197100009239,2,3
100012275,197100012748,2,3
100012276,197100018007,1,4
100012277,197100005299,2,3
100012278,197100014759,1,3
100012279,197100018081,1,4
100012281,197100016807,1,4
100012282,197100018092,2,4
100012283,197100018099,1,3
100012284,197100005874,1,4
100012285,197100007738,1,4
100012286,197100018048,1,2
100012287,197100018086,2,4
100012288,197100017324,1,4
100012289,197100018094,1,2
100012290,197100017917,1,4
100012291,197100018079,2,3
100012292,197100018104,2,4
100012293,197100006436,2,3
100012294,197100005482,1,4
100012295,197100012898,2,3
100012296,197100018098,2,3
100012297,197100017544,2,2
100012298,197100012692,2,4
100012299,197100015087,2,4
100012301,197100018080,1,4
100012302,197100016264,1,2
100012303,197100015654,1,4
100012304,197100018120,2,4
100012305,197100005629,2,2
100012306,197100018072,2,3
100012307,197100018125,2,2
100012308,197100002248,2,2
100012310,197100006981,2,4
100012311,197100015488,2,3
100012312,197100014152,1,3
100012313,197100018124,1,2
100012314,197100017617,1,3
100012315,197100012443,1,3
100012316,197100017850,1,4
100012317,197100008263,1,3
100012318,197100018128,2,3
100012319,197100000783,1,4
100012320,197100007367,2,4
100012321,197100016861,2,3
100012322,197100018154,2,2
100012323,197100018090,2,4
100012324,197100018119,1,2
100012325,197100016544,1,4
100012326,197100014516,2,2
100012327,197100018139,2,3
100012328,197100018149,2,3
100012329,197100018146,2,4
100012330,197100011930,2,3
100012331,197100007748,2,1
100012332,197100018138,2,4
100012333,197100018161,1,4
100012334,197100014433,1,2
100012335,197100004133,2,3
100012336,198100000157,1,4
100012337,197100018150,1,4
100012338,197100018156,1,3
100012339,198100000647,1,2
100012340,197100017639,1,4
100012341,197100017637,1,4
100012342,197100007149,2,3
100012343,197100018142,2,2
100012344,197100017675,2,3
100012345,197100013657,1,4
100012346,198100000641,1,3
100012347,197100013742,1,3
100012348,197100016595,2,2
100012350,197100013063,2,3
100012351,197100015470,2,3
100012352,197100018165,2,2
100012353,197100013433,2,4
100012354,197100018147,2,3
100012355,197100016057,1,4
100012356,197100012846,1,2
100012357,197100004938,2,3
100012358,198100000774,1,3
100012359,197100008632,1,3
100012360,197100018175,2,2
100012361,197100018166,2,2
100012362,197100015894,1,4
100012363,197100003679,1,2
100012364,197100001645,2,2
100012365,197100015194,1,2
100012366,197100001835,2,4
100012367,197100010952,1,3
100012369,197100000975,2,4
100012370,197100007580,1,2
100012371,197100018195,1,2
100012373,197100010773,2,3
100012374,197100018206,1,4
100012375,197100017765,1,3
100012377,197100016715,2,3
100012378,197100018182,1,3
100012379,197100018192,2,4
100012380,197100013601,1,3
100012381,197100018164,2,4
100012382,197100017887,1,4
100012383,197100006646,2,4
100012385,197100018211,1,3
100012386,197100013929,2,4
100012387,197100016816,2,3
100012388,197100018219,1,4
100012390,197100001097,1,3
100012391,197100006237,1,2
100012392,197100005829,1,4
100012394,197100012448,2,3
100012395,197100018217,2,4
100012396,197100018191,1,3
100012397,197100018187,2,4
100012398,197100018194,2,4
100012399,197100017528,2,3
100012400,198100000118,1,4
100012401,197100018185,1,3
100012402,197100017232,2,2
100012403,198100000776,1,3
100012404,197100018226,1,3
100012405,197100007451,1,2
100012406,197100000955,2,2
100012407,197100018228,1,4
100012408,197100006527,2,4
100012409,197100003138,2,4
100012412,197100015437,1,3
100012414,197100015867,2,3
100012415,197100018241,2,4
100012416,197100018220,2,4
100012417,197100018218,2,4
100012418,197100011553,2,4
100012419,197100018209,2,3
100012420,197100008928,2,3
100012421,197100018213,1,1
100012422,197100016884,1,2
100012423,197100014711,2,4
100012424,197100018225,2,4
100012425,197100017185,2,1
100012426,197100017132,1,4
100012428,197100017014,1,2
100012429,197100009049,1,3
100012430,197100018234,1,4
100012431,197100005175,2,3
100012432,197100018121,2,4
100012433,197100018240,2,2
100012434,197100012094,2,3
100012435,197100012385,2,3
100012436,197100018136,2,3
100012437,197100018278,1,3
100012438,197100014580,2,4
100012439,197100018270,1,3
100012440,197100013928,1,4
100012441,197100003794,2,4
100012442,197100018299,1,4
100012443,197100011505,2,2
100012444,197100015630,1,4
100012445,197100018288,1,2
100012446,197100014916,2,3
100012447,197100018308,2,4
100012448,197100010374,1,4
100012449,197100006740,2,4
100012450,197100016918,2,2
100012451,197100002559,2,4
100012452,197100012433,2,3
100012453,197100017851,2,3
100012454,197100018303,2,4
100012455,197100017277,1,4
100012456,197100018306,2,4
100012457,197100018260,2,1
100012459,197100008086,2,4
100012460,197100018330,2,2
100012461,197100016127,1,3
100012462,197100003774,1,3
100012463,197100017952,1,3
100012464,197100018276,2,4
100012465,197100018143,2,3
100012466,197100018297,2,2
100012467,197100018321,1,3
100012468,197100008376,2,4
100012469,197100018068,1,4
100012470,197100018344,2,2
100012471,197100018341,1,4
100012472,197100010089,1,2
100012473,197100018333,1,2
100012474,197100005964,1,4
100012475,197100018349,2,1
100012476,197100018350,1,4
100012477,197100007155,2,4
100012478,197100012701,1,4
100012479,197100018168,2,3
100012480,197100009927,2,4
100012481,197100016810,1,4
100012482,197100018362,2,3
100012483,197100016954,2,4
100012484,197100017663,2,2
100012486,197100004281,2,3
100012487,197100014588,2,4
100012488,197100008559,2,3
100012489,197100018331,1,4
100012490,197100018263,2,2
100012491,197100017037,1,3
100012492,197100018360,1,3
100012493,197100004003,1,4
100012494,197100017898,2,2
100012495,197100005266,2,3
100012496,197100014073,2,3
100012497,197100018229,2,4
100012498,197100018370,1,2
100012499,197100018368,2,4
100012500,197100015577,2,4
100012501,197100018189,1,2
100012502,197100000441,2,3
100012503,197100018385,2,4
100012504,198100000778,1,3
100012505,197100006108,2,1
100012506,197100014334,2,3
100012507,197100017586,2,3
100012508,197100015333,2,3
100012509,198100000184,1,3
100012510,197100012658,2,1
100012511,197100012489,1,3
100012512,197100018378,2,2
100012513,197100006589,1,4
100012514,198100000779,1,3
100012515,197100018371,1,4
100012516,197100016132,2,2
100012517,197100014450,2,3
100012518,197100013051,2,4
100012519,197100017017,1,3
100012520,197100018390,1,4
100012521,197100018016,2,4
100012522,197100012638,2,4
100012523,197100016690,1,4
100012524,197100018046,1,3
100012525,197100018417,1,4
100012526,197100018409,2,4
100012527,197100015707,1,3
100012528,197100018340,1,3
100012529,197100011927,2,4
100012530,197100018407,2,4
100012531,197100000278,2,3
100012532,197100006465,2,2
100012533,197100006233,2,3
100012534,197100017220,2,4
100012535,197100005884,2,3
100012537,197100018447,2,4
100012539,197100018379,2,4
100012540,197100018419,2,4
100012541,197100018400,1,3
100012542,198100000211,1,4
100012543,197100018095,1,3
100012544,197100018398,2,4
100012545,197100018453,2,3
100012546,197100018393,1,4
100012547,197100013825,2,3
100012548,197100015825,2,3
100012549,197100013630,2,3
100012550,197100010341,2,4
100012551,197100017835,1,3
100012552,197100004678,1,3
100012553,197100017779,2,3
100012554,197100018430,2,4
100012555,197100005376,1,2
100012556,197100018440,1,2
100012557,197100018422,1,3
100012558,197100018387,1,3
100012559,197100007926,1,2
100012560,197100016887,1,3
100012561,197100018455,2,3
100012562,197100014389,1,4
100012563,197100015195,2,3
100012564,197100017102,1,3
100012565,197100017826,2,3
100012566,197100018496,2,2
100012567,197100001662,1,2
100012568,197100018207,1,3
100012569,197100002575,1,1
100012570,197100018462,1,3
100012571,197100013336,1,4
100012572,197100018452,2,4
100012573,197100015903,2,4
100012574,197100018315,1,4
100012575,197100007162,2,2
100012576,197100012948,2,3
100012577,197100018427,2,4
100012578,197100007096,2,3
100012579,197100018488,1,3
100012580,197100015793,1,3
100012581,197100014477,2,2
100012582,197100017794,1,4
100012583,197100018512,1,3
100012584,197100001577,2,4
100012585,197100018498,1,4
100012586,198100000106,1,4
100012587,197100012381,2,3
100012588,197100015407,2,3
100012589,197100018348,2,4
100012590,197100018466,1,2
100012592,197100005556,1,2
100012593,197100017088,2,3
100012594,197100018491,1,3
100012595,197100018482,1,4
100012596,197100007082,1,3
100012597,197100015184,2,4
100012598,197100015936,1,3
100012599,197100014134,2,4
100012600,197100015712,2,2
100012601,197100018329,1,3
100012602,197100018460,2,2
100012603,197100001664,1,4
100012604,197100018540,1,4
100012605,197100006800,1,2
100012606,197100018416,2,3
100012607,197100018459,2,4
100012608,197100016610,1,3
100012609,197100017210,1,4
100012610,197100017374,2,3
100012611,197100018363,2,4
100012612,197100018553,1,4
100012613,197100008573,1,3
100012614,197100016710,2,4
100012615,197100014795,1,4
100012616,197100017373,2,4
100012617,197100018312,2,2
100012618,197100006030,2,3
100012619,197100018454,2,3
100012620,197100018555,1,3
100012621,197100006565,1,4
100012622,197100007301,1,4
100012623,197100018561,1,3
100012624,197100015909,1,3
100012625,197100018535,1,4
100012626,197100017545,1,2
100012627,197100017180,2,3
100012628,197100018364,2,4
100012629,197100018557,2,4
100012630,197100015700,2,3
100012631,197100018531,2,3
100012632,197100014835,2,3
100012633,197100012718,1,3
100012634,197100018309,2,4
100012635,197100017865,1,4
100012636,197100006683,2,2
100012637,197100018508,1,4
100012638,197100017331,2,4
100012639,197100012607,2,2
100012640,197100017064,1,3
100012641,197100003369,1,1
100012642,197100018522,1,3
100012643,197100010383,2,3
100012644,197100018441,2,2
100012645,197100017227,2,3
100012646,197100011997,2,4
100012647,197100012933,2,4
100012648,197100018570,1,4
100012649,197100018606,1,3
100012650,197100018607,2,4
100012651,197100018550,2,2
100012652,197100018588,1,4
100012653,197100018636,1,2
100012654,197100009490,2,3
100012655,197100012460,1,3
100012656,197100018589,2,4
100012657,197100005276,1,4
100012659,197100018605,2,4
100012660,197100008674,1,3
100012661,197100008244,2,3
100012662,197100001693,2,3
100012663,197100018473,2,3
100012664,197100011933,2,3
100012665,197100001791,2,4
100012666,197100018613,2,4
100012667,197100018644,1,4
100012668,197100018638,2,2
100012669,197100007151,2,1
100012670,197100003071,2,3
100012672,197100018457,2,3
100012673,197100018425,2,3
100012674,197100018688,2,3
100012675,197100018630,2,3
100012676,197100018639,2,4
100012677,197100001365,1,3
100012678,197100017120,2,3
100012679,197100015390,1,4
100012680,197100018625,2,3
100012681,197100018697,2,3
100012682,197100015569,1,3
100012683,197100018650,1,4
100012684,197100018640,1,3
100012685,197100018659,1,2
100012686,197100018616,1,3
100012687,197100016852,2,2
100012688,197100007659,1,3
100012689,197100001596,2,3
100012690,197100018690,1,2
100012691,197100018653,2,2
100012692,197100014197,1,4
100012693,197100002934,2,4
100012694,197100018693,2,4
100012695,197100017843,1,3
100012696,197100016496,1,2
100012697,197100018709,1,4
100012698,197100011562,1,2
100012699,197100018193,2,4
100012700,197100015181,2,4
100012701,197100018689,1,3
100012702,197100016091,2,3
100012703,197100018682,2,4
100012704,197100016020,1,4
100012705,197100018691,2,3
100012706,198100000783,1,4
100012707,197100017822,2,3
100012708,197100018664,2,2
100012709,197100012566,1,4
100012710,197100006717,1,2
100012711,197100008556,1,4
100012712,197100018719,1,4
100012713,197100012478,1,4
100012714,197100008596,1,3
100012715,197100018593,1,4
100012716,197100018542,2,3
100012717,197100007397,1,4
100012718,197100018724,1,4
100012719,197100018738,1,3
100012720,197100013249,2,2
100012721,197100017431,2,4
100012722,197100003152,1,3
100012723,197100018739,2,3
100012724,197100018727,1,2
100012725,197100017291,2,3
100012726,197100018737,2,3
100012727,197100018745,1,4
100012729,197100016462,2,4
100012730,197100018752,1,3
100012731,197100008059,1,4
100012732,197100007432,1,2
100012733,197100014824,2,4
100012734,197100018758,2,4
100012735,197100013514,1,3
100012736,197100016682,2,4
100012737,197100018596,1,4
100012738,197100018740,2,2
100012739,197100008544,2,4
100012740,197100009224,2,4
100012741,197100018704,2,2
100012742,197100010948,1,2
100012743,197100007678,1,3
100012744,197100017735,1,3
100012745,197100018609,2,2
100012746,197100007691,1,2
100012747,197100016174,2,3
100012748,197100014013,1,2
100012749,197100011827,2,4
100012750,197100006391,1,3
100012751,197100012388,1,3
100012752,197100018600,1,4
100012753,197100013740,2,4
100012754,197100016389,1,4
100012755,197100016952,1,3
100012756,197100018753,1,3
100012757,197100017842,2,3
100012758,197100016275,2,3
100012759,197100006678,1,2
100012760,197100018067,2,4
100012761,197100013762,1,4
100012762,197100017482,2,3
100012764,197100006962,1,3
100012765,197100018792,1,4
100012766,197100014875,1,3
100012767,197100004344,2,4
100012768,197100010690,1,3
100012769,197100018789,2,3
100012770,197100016021,1,4
100012771,197100007981,2,4
100012772,197100014115,2,3
100012774,197100018694,1,2
100012776,197100016654,2,3
100012777,197100018261,2,3
100012778,197100017833,1,4
100012779,197100008231,2,4
100012781,197100018599,2,2
100012782,197100004444,2,4
100012783,197100018803,2,3
100012784,197100012524,2,4
100012785,197100012312,2,4
100012786,197100016423,2,4
100012787,197100012480,1,4
100012788,197100014396,2,3
100012789,197100014762,2,4
100012790,197100018805,2,2
100012791,197100017691,1,3
100012792,197100013501,1,3
100012793,197100018769,1,4
100012794,197100018781,1,2
100012795,197100013234,1,3
100012796,197100007030,2,3
100012798,197100016504,2,2
100012799,197100018817,1,3
100012800,197100016310,1,4
100012801,197100013718,1,3
100012802,197100013268,2,2
100012803,197100012351,2,4
100012805,197100018832,1,4
100012806,197100018835,2,4
100012807,197100009860,2,4
100012808,197100011514,2,2
100012809,197100012475,2,3
100012811,197100018169,1,4
100012812,197100018770,1,4
100012814,197100018811,1,4
100012815,197100007727,1,4
100012816,197100014397,1,3
100012817,197100006107,2,3
100012818,197100014067,1,3
100012819,197100009231,2,2
100012820,197100011130,1,3
100012821,197100001605,1,2
100012822,197100004502,2,3
100012823,197100016709,2,1
100012824,197100018726,2,4
100012826,197100017029,1,4
100012827,197100018852,2,4
100012828,197100016762,2,3
100012829,197100018509,1,3
100012830,197100009781,1,4
100012831,197100018854,2,4
100012832,197100018863,2,2
100012833,197100018070,1,4
100012834,197100004428,1,4
100012835,197100018513,2,4
100012837,197100016274,2,4
100012838,197100007291,2,3
100012839,197100016449,1,4
100012840,197100008568,1,4
100012841,197100018866,2,3
100012843,197100018865,2,3
100012844,197100010676,2,3
100012846,197100004966,1,2
100012847,197100014697,2,3
100012848,197100018869,1,4
100012849,197100003195,2,2
100012850,197100017924,2,2
100012851,197100017935,2,4
100012852,197100015358,1,4
100012853,197100012320,2,3
100012854,197100004054,2,4
100012855,197100015377,2,3
100012856,197100015103,2,3
100012857,197100017287,2,3
100012859,197100018876,1,3
100012860,197100015324,1,1
100012861,197100006745,2,2
100012862,197100018885,2,4
100012864,197100017208,2,1
100012865,197100001290,1,2
100012866,197100018890,2,2
100012867,197100018880,2,4
100012868,197100001821,2,3
100012869,197100016800,2,3
100012870,197100008637,1,3
100012872,197100015160,2,3
100012873,197100008446,2,4
100012874,197100001784,1,3
100012875,197100010844,2,3
100012876,197100001967,1,3
100012877,197100018849,1,4
100012878,197100000843,2,3
100012879,197100007876,1,4
100012880,198100000393,1,3
100012881,197100000990,1,4
100012882,197100011939,1,3
100012883,197100008931,1,3
100012884,197100015670,2,4
100012885,197100018910,2,4
100012886,197100016498,1,2
100012887,197100005183,1,4
100012888,197100010700,2,4
100012889,197100017446,1,2
100012890,197100017967,1,3
100012891,197100015465,2,3
100012892,197100018502,2,1
100012893,197100018538,2,4
100012894,197100018920,2,3
100012895,197100017886,1,4
100012896,197100018887,2,3
100012897,197100017598,2,4
100012898,197100018922,1,2
100012899,197100016089,1,3
100012900,197100010977,2,4
100012901,197100007064,2,2
100012902,197100002195,2,3
100012903,197100007441,1,2
100012904,197100018926,2,3
100012905,197100018937,1,2
100012906,197100013966,1,3
100012907,197100018938,2,3
100012909,197100018942,2,4
100012910,197100000612,2,3
100012911,197100007615,1,2
100012912,197100003916,2,4
100012913,197100018914,2,3
100012914,197100001886,2,3
100012915,197100017235,1,3
100012916,197100018931,2,4
100012917,197100015401,1,3
100012918,197100014962,2,3
100012919,197100013692,2,4
100012920,197100002164,2,4
100012921,197100018566,2,4
100012922,197100014722,2,2
100012923,197100016975,2,3
100012924,197100016883,2,3
100012925,197100004780,2,4
100012926,197100016356,2,2
100012927,197100018949,1,3
100012928,198100000777,1,4
100012929,197100013539,2,3
100012930,197100016246,1,4
100012931,197100018764,2,3
100012932,197100012001,1,4
100012933,197100018954,2,4
100012934,197100017404,2,3
100012935,197100018934,2,4
100012936,197100015648,1,2
100012937,197100018918,2,3
100012938,197100006517,2,4
100012939,197100018962,2,4
100012940,197100018902,1,4
100012941,197100013414,2,3
100012942,197100017101,1,2
100012943,197100012238,1,3
100012944,197100016140,1,3
100012945,197100014360,1,4
100012946,197100010361,1,1
100012947,197100000055,2,3
100012948,197100018966,2,4
100012949,197100017186,2,3
100012950,197100018864,2,3
100012951,197100016172,2,4
100012952,197100008981,2,2
100012953,197100016321,1,4
100012954,197100015644,2,2
100012955,197100018968,1,2
100012956,197100016156,1,3
100012957,197100018975,2,3
100012958,197100012773,1,2
100012959,197100014192,2,3
100012960,197100014451,2,3
100012961,197100018988,2,2
100012962,197100014219,2,2
100012963,197100018973,1,2
100012964,197100018883,2,4
100012965,197100017772,2,3
100012966,197100014968,2,4
100012967,197100018338,1,3
100012968,197100014066,1,4
100012970,197100016847,1,4
100012971,197100002106,2,4
100012972,197100003061,1,3
100012973,197100001722,1,4
100012974,197100009930,2,4
100012975,197100018974,2,4
100012976,197100006081,2,3
100012977,197100013532,2,2
100012978,197100011200,1,3
100012979,197100018842,1,3
100012980,197100007352,2,4
100012981,197100016853,1,3
100012982,197100007262,1,4
100012983,197100018825,2,2
100012984,197100015912,1,4
100012985,197100013986,1,4
100012986,197100018997,2,4
100012987,197100016259,1,3
100012988,197100009150,1,3
100012989,197100016962,2,3
100012990,197100012479,2,3
100012991,197100006632,2,3
100012992,197100018790,2,2
100012993,197100013575,2,3
100012994,197100019002,2,2
100012995,197100018061,2,4
100012996,198100000790,1,2
100012997,197100006319,2,4
100012998,197100012008,2,4
100012999,197100012923,2,3
100013000,197100019008,2,4
100013001,197100007357,2,4
100013002,198100000220,1,2
100013003,197100001884,1,2
100013004,197100017845,1,3
100013005,197100011666,1,4
100013006,198100000618,1,4
100013007,197100005536,1,3
100013008,197100018930,2,4
100013009,197100019000,1,4
100013010,197100018530,2,3
100013011,197100019004,2,2
100013012,197100011583,2,3
100013013,197100007714,1,3
100013014,197100019005,1,4
100013015,197100018671,2,2
100013016,198100000278,1,4
100013017,197100018562,1,2
100013018,197100015020,2,3
100013019,197100017618,2,2
100013020,197100015163,2,3
100013021,197100015934,1,2
100013022,197100013010,2,3
100013023,197100018706,1,3
100013024,197100007102,2,3
100013025,197100019027,2,2
100013026,197100015773,2,2
100013027,197100019031,2,4
100013028,197100007919,2,4
100013029,197100016428,2,2
100013030,197100007099,2,2
100013031,197100016167,2,4
100013032,197100002188,2,4
100013033,197100007740,1,4
100013034,197100018406,1,3
100013035,197100012838,2,2
100013036,198100000788,1,3
100013037,197100007346,1,2
100013038,197100002219,1,4
100013039,197100005346,2,4
100013040,197100002785,2,4
100013041,197100010370,1,4
100013042,197100002534,1,4
100013043,197100008356,1,2
100013044,197100016195,1,3
100013046,197100019054,2,3
100013047,197100015982,1,4
100013048,197100014229,1,2
100013049,197100018999,2,2
100013051,197100019058,2,2
100013052,197100004836,1,4
100013053,197100019043,1,3
100013054,197100013408,1,3
100013055,197100014258,2,3
100013056,197100007543,1,3
100013057,197100014125,2,3
100013058,197100016280,1,4
100013059,197100013373,1,1
100013060,197100016538,2,3
100013061,197100013559,1,4
100013062,197100018947,2,4
100013063,197100007780,1,4
100013064,197100016587,1,3
100013065,197100019068,2,3
100013066,197100018960,2,4
100013068,197100019077,2,3
100013069,197100015991,2,4
100013070,197100018296,1,3
100013071,197100016319,2,4
100013072,197100013286,2,4
100013073,197100013619,2,4
100013074,197100018449,2,3
100013075,197100019078,1,2
100013076,197100019079,2,4
100013077,197100015046,1,3
100013078,197100017534,2,4
100013079,197100012140,2,2
100013080,197100006441,1,4
100013081,197100015686,2,3
100013082,197100016653,1,4
100013083,197100019092,1,4
100013084,198100000793,1,3
100013085,197100013981,2,4
100013086,197100000551,2,3
100013087,197100007686,2,3
100013088,197100019098,1,2
100013089,197100017008,2,3
100013090,197100018978,1,2
100013091,197100010824,1,4
100013093,197100012857,2,4
100013094,197100010552,2,3
100013095,197100008441,2,3
100013096,197100010657,1,3
100013097,197100016424,2,4
100013099,197100004379,2,4
100013101,197100016722,2,4
100013102,197100019099,2,4
100013103,197100015977,2,3
100013104,197100010276,2,3
100013105,197100008716,1,4
100013106,197100014551,1,3
100013107,197100019082,1,3
100013108,197100018829,1,4
100013109,197100015476,2,3
100013110,197100019124,2,3
100013111,197100019114,1,3
100013112,197100019083,1,4
100013113,197100006021,1,4
100013114,198100000499,1,3
100013115,197100018776,1,3
100013116,197100017332,2,3
100013117,197100016344,2,2
100013118,197100009745,2,3
100013119,197100011977,2,1
100013120,197100006662,2,3
100013121,197100012907,1,4
100013122,197100019117,1,3
100013123,197100014401,2,3
100013124,197100008820,2,4
100013125,197100018065,2,3
100013126,197100000968,2,4
100013128,197100018834,2,3
100013129,197100019148,1,3
100013130,197100018097,2,3
100013131,197100008249,2,2
100013132,197100016278,2,4
100013133,197100019120,2,2
100013134,197100012674,2,3
100013135,197100012974,1,2
100013136,197100016362,2,3
100013137,197100005450,2,2
100013138,197100019155,1,4
100013139,197100009677,2,4
100013140,197100018040,1,4
100013141,197100017514,2,3
100013142,197100017079,1,3
100013144,197100019159,1,4
100013145,197100019112,1,3
100013146,197100019154,2,3
100013147,197100009678,2,4
100013148,197100015190,2,4
100013150,197100019040,2,2
100013151,197100007676,1,4
100013152,197100019172,2,3
100013153,197100010454,2,4
100013154,197100019081,2,3
100013155,197100016340,2,2
100013156,197100019167,2,4
100013157,197100014687,2,4
100013158,197100019169,2,3
100013159,197100016756,2,4
100013160,197100018595,1,1
100013161,197100013925,2,4
100013162,197100018269,2,4
100013163,197100018806,1,3
100013164,197100013265,2,3
100013165,197100012115,2,4
100013166,197100019173,1,4
100013167,197100013609,2,2
100013168,197100019065,1,2
100013169,197100019182,2,3
100013171,197100019128,2,4
100013173,197100017466,2,4
100013174,197100004968,1,3
100013176,197100017262,2,3
100013177,197100015527,2,3
100013178,197100015858,2,4
100013179,197100019187,1,2
100013180,197100019178,1,3
100013182,197100016920,1,2
100013183,197100019184,1,4
100013184,197100001556,1,3
100013185,197100007956,2,2
100013186,197100019197,2,3
100013187,197100018912,2,3
100013188,197100015904,2,3
100013189,197100015373,2,3
100013190,197100019205,1,4
100013191,197100003789,1,1
100013192,197100018977,1,2
100013193,197100019067,1,2
100013194,197100019213,1,4
100013195,197100010213,2,4
100013196,197100019215,2,3
100013197,197100001140,1,3
100013198,197100018909,1,4
100013199,197100018772,1,3
100013200,197100019222,2,4
100013201,197100019132,1,4
100013202,197100014840,2,4
100013203,197100014199,2,4
100013204,197100014460,1,4
100013205,197100004104,2,3
100013206,197100019211,1,3
100013207,197100015731,1,3
100013208,197100014838,2,3
100013209,198100000637,1,3
100013210,197100013392,2,3
100013211,197100015475,1,4
100013212,197100007732,2,2
100013213,197100012196,2,4
100013214,197100000269,1,3
100013215,197100014468,2,4
100013216,197100006007,1,2
100013217,197100017134,2,3
100013218,197100019232,1,4
